KEY_CODE,HYOSYO,CITYNAME,NAME,HTKSYORI,HTKSAKI,GASSAN,人口総数,男,女,世帯総数
142070860,3,茅ヶ崎市,浜竹,0,,,7660,3685,3975,3358
14207086001,4,茅ヶ崎市,浜竹一丁目,0,,,1918,935,983,841
14207086002,4,茅ヶ崎市,浜竹二丁目,0,,,1300,642,658,584
14207086003,4,茅ヶ崎市,浜竹三丁目,0,,,1724,812,912,815
14207086004,4,茅ヶ崎市,浜竹四丁目,0,,,2718,1296,1422,1118
142070900,2,茅ヶ崎市,出口町,0,,,1981,955,1026,856
142070910,2,茅ヶ崎市,ひばりが丘,0,,,1892,936,956,769
142070920,2,茅ヶ崎市,旭が丘,0,,,2003,998,1005,861
142070930,2,茅ヶ崎市,美住町,0,,,3155,1518,1637,1305
142070940,3,茅ヶ崎市,松浪,0,,,3951,1889,2062,1592
14207094001,4,茅ヶ崎市,松浪一丁目,0,,,1750,844,906,691
14207094002,4,茅ヶ崎市,松浪二丁目,0,,,2201,1045,1156,901
142070960,2,茅ヶ崎市,常盤町,0,,,1355,656,699,553
142070970,2,茅ヶ崎市,富士見町,0,,,1933,918,1015,794
142070980,2,茅ヶ崎市,平和町,0,,,1765,831,934,724
142070990,3,茅ヶ崎市,松が丘,0,,,4931,2338,2593,2017
14207099001,4,茅ヶ崎市,松が丘一丁目,0,,,1840,896,944,771
14207099002,4,茅ヶ崎市,松が丘二丁目,0,,,3091,1442,1649,1246
142071010,2,茅ヶ崎市,菱沼海岸,0,,,1436,695,741,569
142071020,2,茅ヶ崎市,白浜町,0,,,965,459,506,378
142071030,2,茅ヶ崎市,浜須賀,0,,,2827,1385,1442,1143
142071040,2,茅ヶ崎市,緑が浜,0,,,2143,1059,1084,879
142071050,2,茅ヶ崎市,汐見台,0,,,937,436,501,331
142071060,2,茅ヶ崎市,行谷,0,,,726,328,398,153
142071070,2,茅ヶ崎市,芹沢,0,,,2409,1162,1247,818
142071080,2,茅ヶ崎市,堤,0,,,6069,3006,3063,2566
142071090,2,茅ヶ崎市,下寺尾,0,,,1379,641,738,441
142071100,3,茅ヶ崎市,みずき,0,,,3286,1651,1635,1162
14207110001,4,茅ヶ崎市,みずき一丁目,0,,,609,317,292,226
14207110002,4,茅ヶ崎市,みずき二丁目,0,,,1081,519,562,374
14207110003,4,茅ヶ崎市,みずき三丁目,0,,,728,370,358,226
14207110004,4,茅ヶ崎市,みずき四丁目,0,,,868,445,423,336
14208,1,逗子市,,0,,,57060,26719,30341,24869
142080010,3,逗子市,逗子,0,,,6513,2998,3515,3018
14208001001,4,逗子市,逗子一丁目,0,,,725,330,395,383
14208001002,4,逗子市,逗子二丁目,0,,,730,319,411,317
14208001003,4,逗子市,逗子三丁目,0,,,334,151,183,157
14208001004,4,逗子市,逗子四丁目,0,,,1377,647,730,636
14208001005,4,逗子市,逗子五丁目,0,,,760,338,422,378
14208001006,4,逗子市,逗子六丁目,0,,,788,374,414,348
14208001007,4,逗子市,逗子七丁目,0,,,1799,839,960,799
142080020,3,逗子市,桜山,0,,,10952,5176,5776,4705
14208002001,4,逗子市,桜山一丁目,0,,,1063,497,566,463
14208002002,4,逗子市,桜山二丁目,0,,,1074,516,558,467
14208002003,4,逗子市,桜山三丁目,0,,,1220,585,635,499
14208002004,4,逗子市,桜山四丁目,0,,,1021,492,529,451
14208002005,4,逗子市,桜山五丁目,0,,,1861,889,972,819
14208002006,4,逗子市,桜山六丁目,0,,,1647,737,910,663
14208002007,4,逗子市,桜山七丁目,0,,,1230,578,652,554
14208002008,4,逗子市,桜山八丁目,0,,,1343,649,694,562
14208002009,4,逗子市,桜山九丁目,0,,,493,233,260,227
14208002010,4,逗子市,桜山,0,,,-,-,-,-
142080030,3,逗子市,沼間,0,,,8984,4186,4798,3903
14208003001,4,逗子市,沼間一丁目,0,,,1699,746,953,797
14208003002,4,逗子市,沼間二丁目,0,,,2373,1117,1256,1054
14208003003,4,逗子市,沼間三丁目,0,,,2379,1120,1259,989
14208003004,4,逗子市,沼間四丁目,0,,,819,380,439,362
14208003005,4,逗子市,沼間五丁目,0,,,1211,576,635,502
14208003006,4,逗子市,沼間六丁目,0,,,503,247,256,199
142080040,3,逗子市,池子,0,,,5865,2768,3097,2531
14208004001,4,逗子市,池子一丁目,0,,,630,302,328,267
14208004002,4,逗子市,池子二丁目,0,,,3326,1559,1767,1485
14208004003,4,逗子市,池子三丁目,0,,,1891,896,995,772
14208004004,4,逗子市,池子四丁目,0,,,18,11,7,7
14208004005,4,逗子市,池子,0,,,-,-,-,-
142080050,3,逗子市,山の根,0,,,2766,1296,1470,1260
14208005001,4,逗子市,山の根一丁目,0,,,695,301,394,316
14208005002,4,逗子市,山の根二丁目,0,,,717,346,371,339
14208005003,4,逗子市,山の根三丁目,0,,,1354,649,705,605
142080060,3,逗子市,久木,0,,,9842,4601,5241,4030
14208006001,4,逗子市,久木一丁目,0,,,470,231,239,213
14208006002,4,逗子市,久木二丁目,0,,,686,308,378,252
14208006003,4,逗子市,久木三丁目,0,,,1100,531,569,496
14208006004,4,逗子市,久木四丁目,0,,,1406,662,744,579
14208006005,4,逗子市,久木五丁目,0,,,1092,507,585,449
14208006006,4,逗子市,久木六丁目,0,,,444,224,220,181
14208006007,4,逗子市,久木七丁目,0,,,706,354,352,281
14208006008,4,逗子市,久木八丁目,0,,,3506,1580,1926,1402
14208006009,4,逗子市,久木九丁目,0,,,432,204,228,177
142080070,3,逗子市,小坪,0,,,7803,3663,4140,3502
14208007001,4,逗子市,小坪一丁目,0,,,2579,1207,1372,1091
14208007002,4,逗子市,小坪二丁目,0,,,1201,562,639,498
14208007003,4,逗子市,小坪三丁目,0,,,741,322,419,378
14208007004,4,逗子市,小坪四丁目,0,,,576,285,291,274
14208007005,4,逗子市,小坪五丁目,0,,,751,357,394,408
14208007006,4,逗子市,小坪六丁目,0,,,850,416,434,384
14208007007,4,逗子市,小坪七丁目,0,,,1105,514,591,469
142080080,3,逗子市,新宿,0,,,4335,2031,2304,1920
14208008001,4,逗子市,新宿一丁目,0,,,876,384,492,421
14208008002,4,逗子市,新宿二丁目,0,,,1001,468,533,444
14208008003,4,逗子市,新宿三丁目,0,,,1382,661,721,580
14208008004,4,逗子市,新宿四丁目,0,,,880,420,460,368
14208008005,4,逗子市,新宿五丁目,0,,,196,98,98,107
14210,1,三浦市,,0,,,42069,20142,21927,17210
142100010,3,三浦市,三崎,0,,,1208,582,626,593
14210001001,4,三浦市,三崎一丁目,0,,,275,138,137,139
14210001002,4,三浦市,三崎二丁目,0,,,333,154,179,146
14210001003,4,三浦市,三崎三丁目,0,,,158,85,73,85
14210001004,4,三浦市,三崎四丁目,0,,,150,72,78,83
14210001005,4,三浦市,三崎五丁目,0,,,292,133,159,140
142100060,2,三浦市,城山町,0,,,623,304,319,298
142100070,2,三浦市,東岡町,0,,,421,204,217,203
142100080,2,三浦市,白石町,0,,,550,262,288,245
142100090,2,三浦市,海外町,0,,,593,295,298,276
142100100,2,三浦市,尾上町,0,,,422,179,243,140
142100110,2,三浦市,天神町,0,,,569,261,308,278
142100120,2,三浦市,栄町,0,,,671,320,351,303
142100130,2,三浦市,原町,0,,,772,362,410,302
142100140,2,三浦市,岬陽町,0,,,877,411,466,383
142100150,2,三浦市,宮川町,0,,,1043,519,524,454
142100160,2,三浦市,諏訪町,0,,,357,162,195,144
142100170,2,三浦市,向ヶ崎町,0,,,553,265,288,261
142100180,2,三浦市,晴海町,0,,,566,281,285,254
142100190,2,三浦市,三崎町六合,0,,,571,280,291,239
142100200,2,三浦市,三崎町諸磯,0,,,3003,1330,1673,1126
142100210,2,三浦市,三崎町小網代,0,,,3604,1760,1844,1491
142100220,2,三浦市,三崎町城ヶ島,0,,,449,218,231,228
142100230,2,三浦市,南下浦町上宮田,0,,,10000,4760,5240,4452
142100240,2,三浦市,南下浦町菊名,0,,,1549,773,776,608
142100250,2,三浦市,南下浦町金田,0,,,1744,854,890,679
142100260,2,三浦市,南下浦町松輪,0,,,1277,643,634,424
142100270,2,三浦市,南下浦町毘沙門,0,,,407,215,192,113
142100280,2,三浦市,初声町三戸,0,,,973,484,489,324
142100290,2,三浦市,初声町下宮田,0,,,5020,2375,2645,1870
142100300,2,三浦市,初声町入江,0,,,861,385,476,364
142100310,2,三浦市,初声町高円坊,0,,,1037,492,545,193
142100320,2,三浦市,初声町和田,0,,,2349,1166,1183,965
142100330,2,三浦市,三崎港,0,,,-,-,-,-
14211,1,秦野市,,0,,,162439,82134,80305,70478
142110010,3,秦野市,本町,0,,,2535,1212,1323,1286
14211001001,4,秦野市,本町一丁目,0,,,432,225,207,257
14211001002,4,秦野市,本町二丁目,0,,,702,351,351,353
14211001003,4,秦野市,本町三丁目,0,,,1401,636,765,676
142110040,2,秦野市,河原町,0,,,451,228,223,212
142110050,2,秦野市,元町,0,,,655,315,340,274
142110060,2,秦野市,末広町,0,,,274,130,144,115
142110070,2,秦野市,入船町,0,,,542,268,274,233
142110080,3,秦野市,曽屋,0,,,10380,5313,5067,4316
14211008001,4,秦野市,曽屋一丁目,0,,,444,213,231,166
14211008002,4,秦野市,曽屋二丁目,0,,,719,364,355,304
14211008010,4,秦野市,曽屋,0,,,8880,4556,4324,3697
14211008011,4,秦野市,曽屋,0,,,337,180,157,149
142110100,2,秦野市,寿町,0,,,701,351,350,314
142110110,2,秦野市,栄町,0,,,389,182,207,177
142110120,2,秦野市,文京町,0,,,326,157,169,148
142110130,2,秦野市,幸町,0,,,491,252,239,216
142110140,3,秦野市,桜町,0,,,979,473,506,411
14211014001,4,秦野市,桜町一丁目,0,,,411,201,210,169
14211014002,4,秦野市,桜町二丁目,0,,,568,272,296,242
142110160,2,秦野市,水神町,0,,,717,337,380,295
142110170,2,秦野市,ひばりケ丘,0,,,854,437,417,349
142110180,2,秦野市,富士見町,0,,,273,130,143,106
142110200,2,秦野市,上大槻,0,,,1214,659,555,578
142110210,2,秦野市,新町,0,,,966,513,453,434
142110220,2,秦野市,鈴張町,0,,,478,245,233,212
142110230,2,秦野市,緑町,0,,,1256,615,641,518
142110240,2,秦野市,清水町,0,,,990,482,508,379
142110250,2,秦野市,平沢,0,,,7995,3974,4021,3134
142110260,2,秦野市,上今川町,0,,,732,354,378,291
142110270,2,秦野市,今川町,0,,,776,363,413,385
142110280,2,秦野市,今泉,0,,,6339,3164,3175,2543
142110290,2,秦野市,大秦町,0,,,342,177,165,176
142110300,2,秦野市,室町,0,,,727,352,375,334
142110310,2,秦野市,尾尻,0,,,3262,1603,1659,1504
142110320,2,秦野市,西大竹,0,,,1195,615,580,503
142110330,3,秦野市,南が丘,0,,,4895,2342,2553,1855
14211033001,4,秦野市,南が丘一丁目,0,,,728,362,366,212
14211033002,4,秦野市,南が丘二丁目,0,,,1369,669,700,603
14211033003,4,秦野市,南が丘三丁目,0,,,1475,724,751,658
14211033004,4,秦野市,南が丘四丁目,0,,,914,390,524,230
14211033005,4,秦野市,南が丘五丁目,0,,,409,197,212,152
142110340,3,秦野市,今泉台,0,,,1534,757,777,520
14211034001,4,秦野市,今泉台一丁目,0,,,362,179,183,124
14211034002,4,秦野市,今泉台二丁目,0,,,378,179,199,123
14211034003,4,秦野市,今泉台三丁目,0,,,794,399,395,273
142110350,3,秦野市,立野台,0,,,1082,545,537,402
14211035001,4,秦野市,立野台一丁目,0,,,281,148,133,115
14211035002,4,秦野市,立野台二丁目,0,,,40,21,19,11
14211035003,4,秦野市,立野台三丁目,0,,,761,376,385,276
142110380,2,秦野市,落合,0,,,2003,1007,996,759
142110390,2,秦野市,名古木,0,,,2215,1079,1136,836
142110400,2,秦野市,寺山,0,,,1321,654,667,487
142110410,2,秦野市,小蓑毛,0,,,139,71,68,50
142110420,2,秦野市,蓑毛,0,,,441,221,220,174
142110430,2,秦野市,東田原,0,,,5775,2867,2908,2418
142110440,2,秦野市,西田原,0,,,3206,1623,1583,1345
142110450,2,秦野市,下落合,0,,,530,264,266,245
142110460,2,秦野市,羽根,0,,,1914,974,940,778
142110470,2,秦野市,菩提,0,,,2317,1219,1098,832
142110480,2,秦野市,横野,0,,,595,296,299,222
142110490,2,秦野市,戸川,0,,,7225,3658,3567,2732
142110500,2,秦野市,三屋,0,,,1224,618,606,450
142110512,3,秦野市,鶴巻北,0,,,4025,1932,2093,1957
14211051201,4,秦野市,鶴巻北一丁目,0,,,1312,637,675,601
14211051202,4,秦野市,鶴巻北二丁目,0,,,1576,735,841,846
14211051203,4,秦野市,鶴巻北三丁目,0,,,1137,560,577,510
142110513,3,秦野市,鶴巻南,0,,,8084,4050,4034,4169
14211051301,4,秦野市,鶴巻南一丁目,0,,,1521,835,686,915
14211051302,4,秦野市,鶴巻南二丁目,0,,,2163,1037,1126,1115
14211051303,4,秦野市,鶴巻南三丁目,0,,,968,512,456,426
14211051304,4,秦野市,鶴巻南四丁目,0,,,2140,1035,1105,1092
14211051305,4,秦野市,鶴巻南五丁目,0,,,1292,631,661,621
142110514,3,秦野市,鶴巻,0,,,2647,1317,1330,1157
14211051400,4,秦野市,鶴巻,0,,,848,404,444,352
14211051401,4,秦野市,鶴巻,0,,,1799,913,886,805
142110520,3,秦野市,北矢名,0,,,6179,3301,2878,2951
14211052000,4,秦野市,北矢名,0,,,5526,2878,2648,2660
14211052001,4,秦野市,北矢名,0,,,653,423,230,291
142110530,3,秦野市,南矢名,0,,,14504,7894,6610,7859
14211053001,4,秦野市,南矢名一丁目,0,,,687,368,319,573
14211053002,4,秦野市,南矢名二丁目,0,,,1038,575,463,702
14211053003,4,秦野市,南矢名三丁目,0,,,766,454,312,440
14211053004,4,秦野市,南矢名四丁目,0,,,1050,542,508,511
14211053005,4,秦野市,南矢名五丁目,0,,,888,481,407,476
14211053010,4,秦野市,南矢名,0,,,1766,948,818,977
14211053011,4,秦野市,南矢名,0,,,4815,2680,2135,2512
14211053012,4,秦野市,南矢名,0,,,3494,1846,1648,1668
142110540,2,秦野市,下大槻,0,,,4436,2277,2159,2283
142110550,2,秦野市,並木町,0,,,1421,695,726,572
142110560,2,秦野市,弥生町,0,,,964,477,487,431
142110570,2,秦野市,春日町,0,,,943,483,460,420
142110580,2,秦野市,松原町,0,,,820,404,416,371
142110590,2,秦野市,堀西,0,,,6493,3302,3191,2565
142110600,2,秦野市,堀川,0,,,3568,1817,1751,1551
142110610,2,秦野市,堀山下,0,,,3719,1937,1782,1371
142110620,2,秦野市,沼代新町,0,,,1470,724,746,597
142110630,3,秦野市,柳町,0,,,616,297,319,305
14211063001,4,秦野市,柳町一丁目,0,,,378,184,194,187
14211063002,4,秦野市,柳町二丁目,0,,,238,113,125,118
142110650,2,秦野市,若松町,0,,,652,338,314,303
142110660,2,秦野市,萩が丘,0,,,1367,692,675,635
142110670,3,秦野市,曲松,0,,,2157,1081,1076,1054
14211067001,4,秦野市,曲松一丁目,0,,,948,490,458,472
14211067002,4,秦野市,曲松二丁目,0,,,1209,591,618,582
142110700,2,秦野市,栃窪,0,,,313,159,154,143
142110710,2,秦野市,千村,0,,,506,220,286,151
142110720,3,秦野市,渋沢,0,,,8173,4046,4127,3284
14211072000,4,秦野市,渋沢,0,,,3489,1718,1771,1309
14211072001,4,秦野市,渋沢一丁目,0,,,1105,559,546,466
14211072002,4,秦野市,渋沢二丁目,0,,,2205,1097,1108,940
14211072003,4,秦野市,渋沢三丁目,0,,,1374,672,702,569
142110730,3,秦野市,渋沢上,0,,,1257,634,623,476
14211073001,4,秦野市,渋沢上一丁目,0,,,643,325,318,250
14211073002,4,秦野市,渋沢上二丁目,0,,,614,309,305,226
142110740,3,秦野市,千村,0,,,3748,1855,1893,1558
14211074000,4,秦野市,千村,0,,,6,2,4,3
14211074001,4,秦野市,千村一丁目,0,,,739,359,380,296
14211074002,4,秦野市,千村二丁目,0,,,575,300,275,230
14211074003,4,秦野市,千村三丁目,0,,,1043,500,543,466
14211074004,4,秦野市,千村四丁目,0,,,752,380,372,290
14211074005,4,秦野市,千村五丁目,0,,,633,314,319,273
142110750,2,秦野市,菖蒲,0,,,1061,552,509,445
142110760,2,秦野市,三廻部,0,,,526,266,260,95
142110770,2,秦野市,柳川,0,,,267,138,129,101
142110780,2,秦野市,八沢,0,,,268,150,118,126
14212,1,厚木市,,0,,,223705,115343,108362,100360
142120010,3,厚木市,松枝,0,,,1931,1012,919,779
14212001001,4,厚木市,松枝一丁目,0,,,1278,677,601,582
14212001002,4,厚木市,松枝二丁目,0,,,653,335,318,197
142120030,2,厚木市,元町,0,,,1510,836,674,853
142120040,2,厚木市,東町,0,,,1059,542,517,573
142120050,3,厚木市,寿町,0,,,3232,1594,1638,1526
14212005001,4,厚木市,寿町一丁目,0,,,988,497,491,511
14212005002,4,厚木市,寿町二丁目,0,,,1692,814,878,751
14212005003,4,厚木市,寿町三丁目,0,,,552,283,269,264
142120080,3,厚木市,水引,0,,,3748,1956,1792,1840
14212008001,4,厚木市,水引一丁目,0,,,1463,752,711,740
14212008002,4,厚木市,水引二丁目,0,,,2285,1204,1081,1100
142120100,2,厚木市,厚木町,0,,,694,357,337,382
142120110,3,厚木市,中町,0,,,3953,2046,1907,2211
14212011001,4,厚木市,中町一丁目,0,,,703,347,356,368
14212011002,4,厚木市,中町二丁目,0,,,1377,709,668,763
14212011003,4,厚木市,中町三丁目,0,,,1064,570,494,627
14212011004,4,厚木市,中町四丁目,0,,,809,420,389,453
142120150,3,厚木市,栄町,0,,,3954,2071,1883,2148
14212015001,4,厚木市,栄町一丁目,0,,,2275,1187,1088,1293
14212015002,4,厚木市,栄町二丁目,0,,,1679,884,795,855
142120170,2,厚木市,田村町,0,,,2394,1244,1150,1260
142120180,2,厚木市,幸町,0,,,742,417,325,437
142120190,2,厚木市,泉町,0,,,753,378,375,451
142120200,2,厚木市,厚木,0,,,1,1,-,1
142120210,3,厚木市,旭町,0,,,8367,4413,3954,4672
14212021001,4,厚木市,旭町一丁目,0,,,1086,563,523,684
14212021002,4,厚木市,旭町二丁目,0,,,1454,711,743,792
14212021003,4,厚木市,旭町三丁目,0,,,1859,1001,858,972
14212021004,4,厚木市,旭町四丁目,0,,,851,521,330,523
14212021005,4,厚木市,旭町五丁目,0,,,3117,1617,1500,1701
142120260,2,厚木市,吾妻町,0,,,1280,525,755,705
142120270,2,厚木市,南町,0,,,1019,508,511,462
142120280,2,厚木市,上依知,0,,,5942,3099,2843,2583
142120290,2,厚木市,猿ケ島,0,,,172,92,80,65
142120300,2,厚木市,山際,0,,,7024,3764,3260,3096
142120310,2,厚木市,関口,0,,,4102,2225,1877,1922
142120320,2,厚木市,中依知,0,,,2386,1208,1178,1004
142120331,3,厚木市,下依知,0,,,3108,1650,1458,1346
14212033101,4,厚木市,下依知一丁目,0,,,560,311,249,255
14212033102,4,厚木市,下依知二丁目,0,,,1421,738,683,634
14212033103,4,厚木市,下依知三丁目,0,,,1127,601,526,457
142120332,2,厚木市,下依知,0,,,9,5,4,5
142120340,2,厚木市,金田,0,,,3391,1762,1629,1502
142120350,2,厚木市,下川入,0,,,4667,2479,2188,2107
142120360,2,厚木市,棚沢,0,,,956,507,449,417
142120371,3,厚木市,三田南,0,,,3191,1671,1520,1465
14212037101,4,厚木市,三田南一丁目,0,,,809,411,398,389
14212037102,4,厚木市,三田南二丁目,0,,,1299,640,659,565
14212037103,4,厚木市,三田南三丁目,0,,,1083,620,463,511
142120373,3,厚木市,三田,0,,,3525,1860,1665,1671
14212037301,4,厚木市,三田一丁目,0,,,842,446,396,436
14212037302,4,厚木市,三田二丁目,0,,,1427,737,690,639
14212037303,4,厚木市,三田三丁目,0,,,1256,677,579,596
142120374,2,厚木市,三田,0,,,2671,1401,1270,1095
142120381,3,厚木市,及川,0,,,2384,1188,1196,1154
14212038101,4,厚木市,及川一丁目,0,,,1342,651,691,641
14212038102,4,厚木市,及川二丁目,0,,,1042,537,505,513
142120382,2,厚木市,及川,0,,,848,405,443,302
142120390,3,厚木市,林,0,,,5991,3069,2922,2466
14212039001,4,厚木市,林一丁目,0,,,845,438,407,380
14212039002,4,厚木市,林二丁目,0,,,2300,1162,1138,931
14212039003,4,厚木市,林三丁目,0,,,833,416,417,310
14212039004,4,厚木市,林四丁目,0,,,1313,679,634,585
14212039005,4,厚木市,林五丁目,0,,,700,374,326,260
142120400,3,厚木市,妻田南,0,,,2878,1481,1397,1268
14212040001,4,厚木市,妻田南一丁目,0,,,2338,1202,1136,1030
14212040002,4,厚木市,妻田南二丁目,0,,,540,279,261,238
142120410,3,厚木市,妻田東,0,,,6211,3184,3027,2771
14212041001,4,厚木市,妻田東一丁目,0,,,3181,1615,1566,1459
14212041002,4,厚木市,妻田東二丁目,0,,,1220,651,569,547
14212041003,4,厚木市,妻田東三丁目,0,,,1810,918,892,765
142120450,3,厚木市,妻田西,0,,,4898,2534,2364,2094
14212045001,4,厚木市,妻田西一丁目,0,,,1575,820,755,707
14212045002,4,厚木市,妻田西二丁目,0,,,1549,809,740,649
14212045003,4,厚木市,妻田西三丁目,0,,,1774,905,869,738
142120480,3,厚木市,妻田北,0,,,5802,2995,2807,2620
14212048001,4,厚木市,妻田北一丁目,0,,,1551,787,764,697
14212048002,4,厚木市,妻田北二丁目,0,,,1128,590,538,511
14212048003,4,厚木市,妻田北三丁目,0,,,2324,1190,1134,1050
14212048004,4,厚木市,妻田北四丁目,0,,,799,428,371,362
142120520,3,厚木市,王子,0,,,1413,706,707,650
14212052001,4,厚木市,王子一丁目,0,,,542,276,266,252
14212052002,4,厚木市,王子二丁目,0,,,511,264,247,193
14212052003,4,厚木市,王子三丁目,0,,,360,166,194,205
142120551,3,厚木市,みはる野,0,,,3573,1810,1763,1102
14212055101,4,厚木市,みはる野一丁目,0,,,1745,880,865,532
14212055102,4,厚木市,みはる野二丁目,0,,,1828,930,898,570
142120552,2,厚木市,まつかげ台,0,,,1845,903,942,741
142120553,2,厚木市,上荻野,0,,,5063,2572,2491,1796
142120560,2,厚木市,中荻野,0,,,1240,597,643,489
142120570,2,厚木市,下荻野,0,,,8325,4368,3957,3884
142120580,3,厚木市,鳶尾,0,,,6080,3139,2941,2758
14212058001,4,厚木市,鳶尾一丁目,0,,,1511,770,741,592
14212058002,4,厚木市,鳶尾二丁目,0,,,1772,887,885,807
14212058003,4,厚木市,鳶尾三丁目,0,,,721,381,340,424
14212058004,4,厚木市,鳶尾四丁目,0,,,930,512,418,462
14212058005,4,厚木市,鳶尾五丁目,0,,,1146,589,557,473
142120630,2,厚木市,飯山,0,,,10557,5523,5034,4666
142120640,2,厚木市,上古沢,0,,,617,271,346,198
142120650,2,厚木市,下古沢,0,,,624,306,318,217
142120660,3,厚木市,宮の里,0,,,2084,1022,1062,857
14212066001,4,厚木市,宮の里一丁目,0,,,741,365,376,287
14212066002,4,厚木市,宮の里二丁目,0,,,246,123,123,108
14212066003,4,厚木市,宮の里三丁目,0,,,375,187,188,135
14212066004,4,厚木市,宮の里四丁目,0,,,722,347,375,327
142120701,3,厚木市,戸室,0,,,8496,4330,4166,3850
14212070101,4,厚木市,戸室一丁目,0,,,2809,1481,1328,1370
14212070102,4,厚木市,戸室二丁目,0,,,1030,542,488,509
14212070103,4,厚木市,戸室三丁目,0,,,1273,649,624,563
14212070104,4,厚木市,戸室四丁目,0,,,1423,717,706,548
14212070105,4,厚木市,戸室五丁目,0,,,1961,941,1020,860
142120711,3,厚木市,恩名,0,,,7893,4049,3844,3379
14212071101,4,厚木市,恩名一丁目,0,,,2271,1175,1096,1001
14212071102,4,厚木市,恩名二丁目,0,,,1538,770,768,636
14212071103,4,厚木市,恩名三丁目,0,,,1576,821,755,687
14212071104,4,厚木市,恩名四丁目,0,,,745,371,374,287
14212071105,4,厚木市,恩名五丁目,0,,,1763,912,851,768
142120712,2,厚木市,恩名,0,,,12,7,5,5
142120720,2,厚木市,愛名,0,,,4086,2088,1998,1568
142120731,3,厚木市,温水西,0,,,3796,1911,1885,1380
14212073101,4,厚木市,温水西一丁目,0,,,2249,1135,1114,767
14212073102,4,厚木市,温水西二丁目,0,,,1547,776,771,613
142120732,2,厚木市,温水,0,,,4267,2173,2094,1827
142120740,2,厚木市,長谷,0,,,6685,3507,3178,3222
142120750,2,厚木市,船子,0,,,2136,1091,1045,951
142120761,3,厚木市,愛甲,0,,,5695,3027,2668,2817
14212076101,4,厚木市,愛甲一丁目,0,,,1462,822,640,870
14212076102,4,厚木市,愛甲二丁目,0,,,1939,983,956,878
14212076103,4,厚木市,愛甲三丁目,0,,,1015,550,465,490
14212076104,4,厚木市,愛甲四丁目,0,,,1279,672,607,579
142120762,3,厚木市,愛甲東,0,,,1722,983,739,901
14212076201,4,厚木市,愛甲東一丁目,0,,,897,513,384,472
14212076202,4,厚木市,愛甲東二丁目,0,,,431,241,190,233
14212076203,4,厚木市,愛甲東三丁目,0,,,394,229,165,196
142120763,3,厚木市,愛甲西,0,,,1679,852,827,662
14212076301,4,厚木市,愛甲西一丁目,0,,,382,195,187,134
14212076302,4,厚木市,愛甲西二丁目,0,,,943,480,463,403
14212076303,4,厚木市,愛甲西三丁目,0,,,354,177,177,125
142120764,2,厚木市,愛甲,0,,,135,40,95,19
142120770,3,厚木市,毛利台,0,,,3543,1720,1823,1489
14212077001,4,厚木市,毛利台一丁目,0,,,1439,701,738,643
14212077002,4,厚木市,毛利台二丁目,0,,,922,456,466,364
14212077003,4,厚木市,毛利台三丁目,0,,,1182,563,619,482
142120800,2,厚木市,七沢,0,,,1858,959,899,692
142120810,2,厚木市,小野,0,,,1554,751,803,428
142120820,2,厚木市,岡津古久,0,,,208,100,108,73
142120830,3,厚木市,岡田,0,,,5959,3077,2882,2818
14212083001,4,厚木市,岡田一丁目,0,,,1538,780,758,786
14212083002,4,厚木市,岡田二丁目,0,,,1419,727,692,630
14212083003,4,厚木市,岡田三丁目,0,,,128,62,66,68
14212083004,4,厚木市,岡田四丁目,0,,,1661,884,777,784
14212083005,4,厚木市,岡田五丁目,0,,,1071,537,534,458
14212083010,4,厚木市,岡田,0,,,142,87,55,92
142120840,2,厚木市,酒井,0,,,1534,778,756,630
142120850,2,厚木市,戸田,0,,,4049,2110,1939,1653
142120860,2,厚木市,下津古久,0,,,353,194,159,163
142120870,2,厚木市,上落合,0,,,1858,1026,832,877
142120880,2,厚木市,長沼,0,,,309,163,146,103
142120890,3,厚木市,緑ケ丘,0,,,3591,1721,1870,1680
14212089001,4,厚木市,緑ケ丘一丁目,0,,,455,218,237,204
14212089002,4,厚木市,緑ケ丘二丁目,0,,,610,296,314,292
14212089003,4,厚木市,緑ケ丘三丁目,0,,,758,298,460,396
14212089004,4,厚木市,緑ケ丘四丁目,0,,,931,485,446,432
14212089005,4,厚木市,緑ケ丘五丁目,0,,,837,424,413,356
142120930,2,厚木市,森の里若宮,0,,,-,-,-,-
142120940,2,厚木市,森の里青山,0,,,40,24,16,1
142120950,3,厚木市,森の里,0,,,6033,2966,3067,2561
14212095001,4,厚木市,森の里一丁目,0,,,1179,562,617,542
14212095002,4,厚木市,森の里二丁目,0,,,1208,595,613,501
14212095003,4,厚木市,森の里三丁目,0,,,1331,665,666,563
14212095004,4,厚木市,森の里四丁目,0,,,1615,803,812,624
14212095005,4,厚木市,森の里五丁目,0,,,700,341,359,331
14213,1,大和市,,0,,,239169,119582,119587,110519
142130010,3,大和市,中央林間,0,,,23162,11426,11736,11465
14213001001,4,大和市,中央林間一丁目,0,,,2882,1372,1510,1408
14213001002,4,大和市,中央林間二丁目,0,,,3364,1707,1657,1746
14213001003,4,大和市,中央林間三丁目,0,,,2557,1269,1288,1489
14213001004,4,大和市,中央林間四丁目,0,,,3004,1465,1539,1585
14213001005,4,大和市,中央林間五丁目,0,,,3297,1648,1649,1748
14213001006,4,大和市,中央林間六丁目,0,,,2643,1314,1329,1311
